name,timestamp,total_Runtime,run,cache,saveTime,queryStr,loadTime,saveMode,output,queryTime,input,numPartitions,spark.driver.host,spark.driver.port,spark.jars,spark.app.name,spark.executor.id,spark.submit.deployMode,spark.master,spark.app.id,description
sql,1552939490292,231841158,35,false,0,select input.c1 from input where input.c1 < -0.9,224457506,error,"",7383652,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939490798,109355867,36,false,0,select input.c1 from input where input.c1 < -0.9,98701159,error,"",10654708,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939491091,117013048,37,false,0,select input.c1 from input where input.c1 < -0.9,106469344,error,"",10543704,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939492885,148119842,38,false,0,select input.c1 from input where input.c1 < -0.9,134220260,error,"",13899582,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939493361,165241283,39,false,0,select input.c1 from input where input.c1 < -0.9,142157074,error,"",23084209,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939493886,135980655,40,false,0,select input.c1 from input where input.c1 < -0.9,129115775,error,"",6864880,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939494525,221614487,41,false,0,select input.c1 from input where input.c1 < -0.9,212758518,error,"",8855969,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939494999,200829591,42,false,0,select input.c1 from input where input.c1 < -0.9,187182640,error,"",13646951,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939495343,1753535507,43,false,0,select input.c1 from input where input.c1 < -0.9,1737882562,error,"",15652945,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
sql,1552939497324,317912894,44,false,0,select input.c1 from input where input.c1 < -0.9,307743309,error,"",10169585,/tmp/spark-bench-test/kmeans-data.parquet,"",spark,36193,file:/usr/spark-bench/spark-bench_2.3.0_0.4.0-RELEASE/lib/spark-bench-2.3.0_0.4.0-RELEASE.jar,com.ibm.sparktc.sparkbench.cli.CLIKickoff,driver,client,local[2],local-1552939422137,Read data from data source
